Date,Open,High,Low,Close,Identifier
7/29/2002,,,,1055.6,NIFTY BANK
7/29/2002,,,,1532.1,NIFTY ENERGY
7/29/2002,,,,2143.3,NIFTY FMCG
7/29/2002,,,,13855,NIFTY IT(1)
7/29/2002,,,,13855,NIFTY IT
7/29/2002,,,,987.75,NIFTY MIDCAP 100
7/29/2002,1525.7,1530.8,1467.5,1494.5,NIFTY NEXT 50
7/29/2002,-,-,-,1021.8,NIFTY PHARMA
7/29/2002,-,-,-,703.43,NIFTY PSE
7/30/2002,723.1,727.85,704.95,707.45,NIFTY 500
7/30/2002,973,987.5,956.8,960.65,NIFTY 50
7/30/2002,,,,1040.3,NIFTY BANK
7/30/2002,,,,1516.9,NIFTY ENERGY
7/30/2002,,,,2128,NIFTY FMCG
7/30/2002,,,,13555,NIFTY IT(1)
7/30/2002,,,,13555,NIFTY IT
7/30/2002,,,,973.59,NIFTY MIDCAP 100
7/30/2002,1495.6,1517.35,1462.95,1472,NIFTY NEXT 50
7/30/2002,-,-,-,1009.77,NIFTY PHARMA
7/30/2002,-,-,-,691.83,NIFTY PSE
7/31/2002,702.4,710.65,692.9,706.65,NIFTY 500
7/31/2002,960.3,964.1,943.6,958.9,NIFTY 50
7/31/2002,,,,1055.8,NIFTY BANK
7/31/2002,,,,1512.5,NIFTY ENERGY
7/31/2002,,,,2105.8,NIFTY FMCG
7/31/2002,,,,13652,NIFTY IT(1)
7/31/2002,,,,13652,NIFTY IT
7/31/2002,,,,965.2,NIFTY MIDCAP 100
7/31/2002,1471.65,1472.05,1429.05,1455.85,NIFTY NEXT 50
7/31/2002,-,-,-,999.66,NIFTY PHARMA
7/31/2002,-,-,-,689.64,NIFTY PSE
8/1/2002,711.9,715.55,704.1,706.85,NIFTY 500
8/1/2002,959.2,972.05,954.15,957.7,NIFTY 50
8/1/2002,,,,1057.5,NIFTY BANK
8/1/2002,,,,1516,NIFTY ENERGY
8/1/2002,,,,2097.1,NIFTY FMCG
8/1/2002,,,,13619,NIFTY IT(1)
8/1/2002,,,,13619,NIFTY IT
8/1/2002,,,,964.56,NIFTY MIDCAP 100
8/1/2002,1455.75,1484.3,1455.75,1462.4,NIFTY NEXT 50
8/1/2002,-,-,-,1009.48,NIFTY PHARMA
8/1/2002,-,-,-,691.25,NIFTY PSE
8/2/2002,697.45,709.7,696.35,708.05,NIFTY 500
8/2/2002,957.55,957.55,935.55,954.75,NIFTY 50
8/2/2002,,,,1051.8,NIFTY BANK
8/2/2002,,,,1535.4,NIFTY ENERGY
8/2/2002,,,,2139,NIFTY FMCG
8/2/2002,,,,13314,NIFTY IT(1)
8/2/2002,,,,13314,NIFTY IT
8/2/2002,,,,960.87,NIFTY MIDCAP 100
8/2/2002,1461.85,1462.5,1438.3,1451.4,NIFTY NEXT 50
8/2/2002,-,-,-,1010.03,NIFTY PHARMA
8/2/2002,-,-,-,701.93,NIFTY PSE
8/5/2002,711.2,715.45,708.55,713.7,NIFTY 500
8/5/2002,954.9,966.5,953.9,963.25,NIFTY 50
8/5/2002,,,,1052.9,NIFTY BANK
8/5/2002,,,,1532.3,NIFTY ENERGY
8/5/2002,,,,2167.6,NIFTY FMCG
8/5/2002,,,,13471,NIFTY IT(1)
8/5/2002,,,,13471,NIFTY IT
8/5/2002,,,,979.97,NIFTY MIDCAP 100
8/5/2002,1452.15,1478.4,1452.15,1475.25,NIFTY NEXT 50
8/5/2002,-,-,-,1015.04,NIFTY PHARMA
8/5/2002,-,-,-,698.43,NIFTY PSE
8/6/2002,710.9,717.75,708.55,716.6,NIFTY 500
8/6/2002,963.3,969.55,955.4,966.65,NIFTY 50
8/6/2002,,,,1050,NIFTY BANK
8/6/2002,,,,1534.3,NIFTY ENERGY
8/6/2002,,,,2160.7,NIFTY FMCG
8/6/2002,,,,13638,NIFTY IT(1)
8/6/2002,,,,13638,NIFTY IT
8/6/2002,,,,986.11,NIFTY MIDCAP 100
8/6/2002,1475.3,1499.25,1466.75,1494.25,NIFTY NEXT 50
8/6/2002,-,-,-,1020.88,NIFTY PHARMA
8/6/2002,-,-,-,704.09,NIFTY PSE
8/7/2002,722.95,726.35,717.3,718.8,NIFTY 500
8/7/2002,967.7,978.6,966.55,969.1,NIFTY 50
8/7/2002,,,,1051.9,NIFTY BANK
8/7/2002,,,,1538.9,NIFTY ENERGY
8/7/2002,,,,2139,NIFTY FMCG
8/7/2002,,,,13767,NIFTY IT(1)
8/7/2002,,,,13767,NIFTY IT
8/7/2002,,,,991.76,NIFTY MIDCAP 100
8/7/2002,1511.35,1517.35,1496.1,1501.15,NIFTY NEXT 50
8/7/2002,-,-,-,1022.49,NIFTY PHARMA
8/7/2002,-,-,-,708.96,NIFTY PSE
8/8/2002,719.85,719.85,704.95,706.05,NIFTY 500
8/8/2002,969.15,971.75,951.2,953.55,NIFTY 50
8/8/2002,,,,1042.8,NIFTY BANK
8/8/2002,,,,1510.5,NIFTY ENERGY
8/8/2002,,,,2105.7,NIFTY FMCG
8/8/2002,,,,13650,NIFTY IT(1)
8/8/2002,,,,13650,NIFTY IT
8/8/2002,,,,969.02,NIFTY MIDCAP 100
8/8/2002,1500.35,1501.45,1453.55,1457.35,NIFTY NEXT 50
8/8/2002,-,-,-,1010.1,NIFTY PHARMA
8/8/2002,-,-,-,695.43,NIFTY PSE
8/9/2002,709.7,712.1,702.35,711.1,NIFTY 500
8/9/2002,953.8,963.85,948,961.95,NIFTY 50
8/9/2002,,,,1047.8,NIFTY BANK
8/9/2002,,,,1515.1,NIFTY ENERGY
8/9/2002,,,,2110.4,NIFTY FMCG
8/9/2002,,,,13932,NIFTY IT(1)
8/9/2002,,,,13932,NIFTY IT
8/9/2002,,,,972.54,NIFTY MIDCAP 100
8/9/2002,1457.6,1467.05,1448.2,1461.65,NIFTY NEXT 50
8/9/2002,-,-,-,1006.5,NIFTY PHARMA
8/9/2002,-,-,-,699.57,NIFTY PSE
8/12/2002,711.65,717.65,711.65,716.95,NIFTY 500
8/12/2002,961.15,971.55,961.15,969.85,NIFTY 50
8/12/2002,,,,1045.4,NIFTY BANK
8/12/2002,,,,1524.8,NIFTY ENERGY
8/12/2002,,,,2112.1,NIFTY FMCG
8/12/2002,,,,14203,NIFTY IT(1)
8/12/2002,,,,14203,NIFTY IT
8/12/2002,,,,977.28,NIFTY MIDCAP 100
8/12/2002,1461.95,1475.7,1447.4,1473.15,NIFTY NEXT 50
8/12/2002,-,-,-,1009.3,NIFTY PHARMA
8/12/2002,-,-,-,704.04,NIFTY PSE
8/13/2002,718.8,722.8,718.8,721.85,NIFTY 500
8/13/2002,970.4,977.2,969.9,976.05,NIFTY 50
8/13/2002,,,,1045.8,NIFTY BANK
8/13/2002,,,,1544.9,NIFTY ENERGY
8/13/2002,,,,2158.6,NIFTY FMCG
8/13/2002,,,,14114,NIFTY IT(1)
8/13/2002,,,,14114,NIFTY IT
8/13/2002,,,,978.37,NIFTY MIDCAP 100
8/13/2002,1473.2,1484.55,1470.7,1472.05,NIFTY NEXT 50
8/13/2002,-,-,-,1012.41,NIFTY PHARMA
8/13/2002,-,-,-,713.21,NIFTY PSE
8/14/2002,720.55,723.3,717.9,720.8,NIFTY 500
8/14/2002,976.05,976.25,967.25,969.65,NIFTY 50
8/14/2002,,,,1035.9,NIFTY BANK
8/14/2002,,,,1562.4,NIFTY ENERGY
8/14/2002,,,,2174.2,NIFTY FMCG
8/14/2002,,,,13873,NIFTY IT(1)
8/14/2002,,,,13873,NIFTY IT
8/14/2002,,,,973.54,NIFTY MIDCAP 100
8/14/2002,1472.15,1476.5,1462.7,1465.2,NIFTY NEXT 50
8/14/2002,-,-,-,1009.03,NIFTY PHARMA
8/14/2002,-,-,-,722.03,NIFTY PSE
8/16/2002,724.5,727.5,723.7,726.35,NIFTY 500
8/16/2002,970.75,981.2,968.35,979.25,NIFTY 50
8/16/2002,,,,1041.4,NIFTY BANK
8/16/2002,,,,1574.7,NIFTY ENERGY
8/16/2002,,,,2229.4,NIFTY FMCG
8/16/2002,,,,13930,NIFTY IT(1)
8/16/2002,,,,13930,NIFTY IT
8/16/2002,,,,975.58,NIFTY MIDCAP 100
8/16/2002,1465.85,1475.7,1461.75,1464.4,NIFTY NEXT 50
8/16/2002,-,-,-,1010.37,NIFTY PHARMA
8/16/2002,-,-,-,725.83,NIFTY PSE
8/19/2002,727.7,731.95,725.85,728.25,NIFTY 500
8/19/2002,979.4,983.55,978.2,979.85,NIFTY 50
8/19/2002,,,,1044.7,NIFTY BANK
8/19/2002,,,,1594.4,NIFTY ENERGY
8/19/2002,,,,2206.7,NIFTY FMCG
8/19/2002,,,,14079,NIFTY IT(1)
8/19/2002,,,,14079,NIFTY IT
8/19/2002,,,,975.16,NIFTY MIDCAP 100
8/19/2002,1465.05,1475.55,1453.75,1465.1,NIFTY NEXT 50
8/19/2002,-,-,-,1003.5,NIFTY PHARMA
8/19/2002,-,-,-,733.52,NIFTY PSE
8/20/2002,728.4,736.1,728.4,734.55,NIFTY 500
8/20/2002,979.75,990.85,979.05,988.55,NIFTY 50
8/20/2002,,,,1044.3,NIFTY BANK
8/20/2002,,,,1606.2,NIFTY ENERGY
8/20/2002,,,,2209.6,NIFTY FMCG
8/20/2002,,,,14753,NIFTY IT(1)
8/20/2002,,,,14753,NIFTY IT
8/20/2002,,,,986.09,NIFTY MIDCAP 100
8/20/2002,1465.5,1481.4,1463.4,1479.55,NIFTY NEXT 50
8/20/2002,-,-,-,1003.35,NIFTY PHARMA
8/20/2002,-,-,-,735.48,NIFTY PSE
8/21/2002,733.7,739.7,733.25,735.65,NIFTY 500
8/21/2002,988.6,994.25,984.35,988.45,NIFTY 50
8/21/2002,,,,1042.2,NIFTY BANK
8/21/2002,,,,1614.8,NIFTY ENERGY
8/21/2002,,,,2200.4,NIFTY FMCG
8/21/2002,,,,14860,NIFTY IT(1)
8/21/2002,,,,14860,NIFTY IT
8/21/2002,,,,987.52,NIFTY MIDCAP 100
8/21/2002,1479.85,1495.9,1479.7,1485.5,NIFTY NEXT 50
8/21/2002,-,-,-,1006.49,NIFTY PHARMA
8/21/2002,-,-,-,741.37,NIFTY PSE
8/22/2002,736.25,738.1,729.75,730.8,NIFTY 500
8/22/2002,988.55,995.3,983.45,985.7,NIFTY 50
8/22/2002,,,,1041.2,NIFTY BANK
8/22/2002,,,,1592.2,NIFTY ENERGY
8/22/2002,,,,2186.2,NIFTY FMCG
8/22/2002,,,,14649,NIFTY IT(1)
8/22/2002,,,,14649,NIFTY IT
8/22/2002,,,,984.13,NIFTY MIDCAP 100
8/22/2002,1485.7,1494.9,1477.9,1480.1,NIFTY NEXT 50
8/22/2002,-,-,-,1012.34,NIFTY PHARMA
8/22/2002,-,-,-,730.55,NIFTY PSE
8/23/2002,730.75,735.6,729.95,734.95,NIFTY 500
8/23/2002,985.75,996.4,984.7,995.2,NIFTY 50
8/23/2002,,,,1052.6,NIFTY BANK
8/23/2002,,,,1586,NIFTY ENERGY
8/23/2002,,,,2211.7,NIFTY FMCG
8/23/2002,,,,15036,NIFTY IT(1)
8/23/2002,,,,15036,NIFTY IT
8/23/2002,,,,987.31,NIFTY MIDCAP 100
8/23/2002,1480.6,1486.8,1479.95,1483.4,NIFTY NEXT 50
8/23/2002,-,-,-,1013.7,NIFTY PHARMA
8/23/2002,-,-,-,728.72,NIFTY PSE
8/26/2002,731,740.3,731,738.45,NIFTY 500
8/26/2002,992.4,1001.45,986.15,998.85,NIFTY 50
8/26/2002,,,,1055.4,NIFTY BANK
8/26/2002,,,,1600.5,NIFTY ENERGY
8/26/2002,,,,2212.4,NIFTY FMCG
8/26/2002,,,,15187,NIFTY IT(1)
8/26/2002,,,,15187,NIFTY IT
8/26/2002,,,,984.23,NIFTY MIDCAP 100
8/26/2002,1483.4,1493.05,1476.25,1478.5,NIFTY NEXT 50
8/26/2002,-,-,-,1021.09,NIFTY PHARMA
8/26/2002,-,-,-,736.23,NIFTY PSE
8/27/2002,741.25,743.5,729.95,730.95,NIFTY 500
8/27/2002,998.85,1003.3,985.7,987.7,NIFTY 50
8/27/2002,,,,1052.3,NIFTY BANK
8/27/2002,,,,1591.2,NIFTY ENERGY
8/27/2002,,,,2215.6,NIFTY FMCG
8/27/2002,,,,14612,NIFTY IT(1)
8/27/2002,,,,14612,NIFTY IT
8/27/2002,,,,972.67,NIFTY MIDCAP 100
8/27/2002,1478.75,1484.1,1454.95,1457.2,NIFTY NEXT 50
8/27/2002,-,-,-,1023.12,NIFTY PHARMA
8/27/2002,-,-,-,733.03,NIFTY PSE
8/28/2002,728.75,731.55,726.65,730.25,NIFTY 500
8/28/2002,987.35,988.1,981.1,985.7,NIFTY 50
8/28/2002,,,,1052.1,NIFTY BANK
8/28/2002,,,,1592.1,NIFTY ENERGY
8/28/2002,,,,2207.7,NIFTY FMCG
8/28/2002,,,,14659,NIFTY IT(1)
8/28/2002,,,,14659,NIFTY IT
8/28/2002,,,,969.76,NIFTY MIDCAP 100
8/28/2002,1457.85,1477.7,1451.45,1457.4,NIFTY NEXT 50
8/28/2002,-,-,-,1021,NIFTY PHARMA
8/28/2002,-,-,-,734.15,NIFTY PSE
8/29/2002,726.35,729.95,723.1,725.8,NIFTY 500
8/29/2002,985.85,989.4,981.45,987.25,NIFTY 50
8/29/2002,,,,1051.5,NIFTY BANK
8/29/2002,,,,1547.1,NIFTY ENERGY
8/29/2002,2216.37,2216.37,2215.53,2215.5,NIFTY FMCG
8/29/2002,,,,14899,NIFTY IT(1)
8/29/2002,,,,14899,NIFTY IT
8/29/2002,,,,966.11,NIFTY MIDCAP 100
8/29/2002,1456.65,1456.65,1434.35,1437.2,NIFTY NEXT 50
8/29/2002,-,-,-,1022.21,NIFTY PHARMA
8/29/2002,-,-,-,714.14,NIFTY PSE
8/30/2002,726.3,738.35,725.35,737.15,NIFTY 500
8/30/2002,987.65,1012.75,986.7,1010.6,NIFTY 50
8/30/2002,,,,1073.6,NIFTY BANK
8/30/2002,,,,1554.1,NIFTY ENERGY
8/30/2002,,,,2267.2,NIFTY FMCG
8/30/2002,,,,15543,NIFTY IT(1)
8/30/2002,,,,15543,NIFTY IT
8/30/2002,,,,974.82,NIFTY MIDCAP 100
8/30/2002,1436.15,1455.05,1433.05,1452.6,NIFTY NEXT 50
8/30/2002,-,-,-,1029.7,NIFTY PHARMA
8/30/2002,-,-,-,714.9,NIFTY PSE
9/2/2002,743.25,745.65,737.95,739.5,NIFTY 500
9/2/2002,1010.9,1024.65,1010.85,1013.5,NIFTY 50
9/2/2002,,,,1064.3,NIFTY BANK
9/2/2002,,,,1550.3,NIFTY ENERGY
9/2/2002,,,,2277.5,NIFTY FMCG
9/2/2002,,,,15684,NIFTY IT(1)
9/2/2002,,,,15684,NIFTY IT
9/2/2002,,,,988.12,NIFTY MIDCAP 100
9/2/2002,1453.45,1468.85,1449.6,1451.8,NIFTY NEXT 50
9/2/2002,-,-,-,1035.37,NIFTY PHARMA
9/2/2002,-,-,-,705.7,NIFTY PSE
9/3/2002,742.9,744.6,734.15,735.65,NIFTY 500
9/3/2002,1013.65,1014.8,999.4,1001.1,NIFTY 50
9/3/2002,,,,1054.1,NIFTY BANK
9/3/2002,,,,1576,NIFTY ENERGY
9/3/2002,,,,2261.5,NIFTY FMCG
9/3/2002,,,,15233,NIFTY IT(1)
9/3/2002,,,,15233,NIFTY IT
9/3/2002,,,,980.85,NIFTY MIDCAP 100
9/3/2002,1453.95,1463.55,1438.95,1445.75,NIFTY NEXT 50
9/3/2002,-,-,-,1032.72,NIFTY PHARMA
9/3/2002,-,-,-,715.79,NIFTY PSE
9/4/2002,729.55,739.55,728.85,738.8,NIFTY 500
9/4/2002,1000.7,1008.8,990.85,1006.9,NIFTY 50
9/4/2002,,,,1055.1,NIFTY BANK
9/4/2002,,,,1587.4,NIFTY ENERGY
9/4/2002,,,,2264,NIFTY FMCG
9/4/2002,,,,15359,NIFTY IT(1)
9/4/2002,,,,15359,NIFTY IT
9/4/2002,,,,982.29,NIFTY MIDCAP 100
9/4/2002,1444.5,1456.75,1436.55,1454.5,NIFTY NEXT 50
9/4/2002,-,-,-,1029.43,NIFTY PHARMA
9/4/2002,-,-,-,720.42,NIFTY PSE
9/5/2002,740.85,743,737.35,739.75,NIFTY 500
9/5/2002,1006.9,1013.45,1004.2,1008.6,NIFTY 50
9/5/2002,,,,1054.6,NIFTY BANK
9/5/2002,,,,1583.8,NIFTY ENERGY
9/5/2002,,,,2267.9,NIFTY FMCG
9/5/2002,,,,15483,NIFTY IT(1)
9/5/2002,,,,15483,NIFTY IT
9/5/2002,,,,982.1,NIFTY MIDCAP 100
9/5/2002,1455.15,1462.9,1442.3,1445.05,NIFTY NEXT 50
9/5/2002,-,-,-,1034.2,NIFTY PHARMA
9/5/2002,-,-,-,719.89,NIFTY PSE
9/6/2002,738.35,738.8,728.8,730.95,NIFTY 500
9/6/2002,1008.45,1008.45,992.7,995.2,NIFTY 50
9/6/2002,,,,1058.4,NIFTY BANK
9/6/2002,,,,1579,NIFTY ENERGY
9/6/2002,,,,2199.8,NIFTY FMCG
9/6/2002,,,,15144,NIFTY IT(1)
9/6/2002,,,,15144,NIFTY IT
9/6/2002,,,,968.55,NIFTY MIDCAP 100
9/6/2002,1444.5,1444.6,1415.9,1420.65,NIFTY NEXT 50
9/6/2002,-,-,-,1027.29,NIFTY PHARMA
9/6/2002,-,-,-,714.6,NIFTY PSE
9/9/2002,723.3,724,714.75,721.2,NIFTY 500
9/9/2002,992.05,1005.85,985.25,998.55,NIFTY 50
9/9/2002,,,,1051.6,NIFTY BANK
9/9/2002,,,,1477.5,NIFTY ENERGY
9/9/2002,,,,2196.8,NIFTY FMCG
9/9/2002,,,,16341,NIFTY IT(1)
9/9/2002,,,,16341,NIFTY IT
9/9/2002,,,,953.77,NIFTY MIDCAP 100
9/9/2002,1403.8,1403.8,1344.5,1350.4,NIFTY NEXT 50
9/9/2002,-,-,-,1019.04,NIFTY PHARMA
9/9/2002,-,-,-,658.94,NIFTY PSE
9/11/2002,719.75,724.05,716.95,719.35,NIFTY 500
9/11/2002,998.6,1002.35,993.35,998.85,NIFTY 50
9/11/2002,,,,1059,NIFTY BANK
9/11/2002,,,,1449.8,NIFTY ENERGY
9/11/2002,,,,2236.1,NIFTY FMCG
9/11/2002,,,,16104,NIFTY IT(1)
9/11/2002,,,,16104,NIFTY IT
9/11/2002,,,,961.07,NIFTY MIDCAP 100
9/11/2002,1352.25,1373,1352.25,1364.1,NIFTY NEXT 50
9/11/2002,-,-,-,1018.1,NIFTY PHARMA
9/11/2002,-,-,-,647.93,NIFTY PSE
9/12/2002,721.55,724.65,720.55,722.3,NIFTY 500
9/12/2002,998.95,1005.15,998.8,1001.6,NIFTY 50
9/12/2002,,,,1068.6,NIFTY BANK
9/12/2002,,,,1457.8,NIFTY ENERGY
9/12/2002,,,,2232.8,NIFTY FMCG
9/12/2002,,,,16045,NIFTY IT(1)
9/12/2002,,,,16045,NIFTY IT
9/12/2002,,,,964.46,NIFTY MIDCAP 100
9/12/2002,1367.45,1379.55,1367,1369.35,NIFTY NEXT 50
9/12/2002,-,-,-,1015.74,NIFTY PHARMA
9/12/2002,-,-,-,653.2,NIFTY PSE
9/13/2002,722.15,723.35,715.4,716.45,NIFTY 500
9/13/2002,1001.4,1001.4,989.85,992,NIFTY 50
9/13/2002,,,,1062.2,NIFTY BANK
9/13/2002,,,,1450.9,NIFTY ENERGY
9/13/2002,,,,2212.3,NIFTY FMCG
9/13/2002,,,,15651,NIFTY IT(1)
9/13/2002,,,,15651,NIFTY IT
9/13/2002,,,,958.78,NIFTY MIDCAP 100
9/13/2002,1368.5,1371.05,1355.8,1359.5,NIFTY NEXT 50
9/13/2002,-,-,-,1010.15,NIFTY PHARMA
9/13/2002,-,-,-,649.92,NIFTY PSE
9/16/2002,721.95,721.95,708.45,709.7,NIFTY 500
9/16/2002,991.75,997,983.55,985.75,NIFTY 50
9/16/2002,,,,1054.2,NIFTY BANK
9/16/2002,,,,1435.4,NIFTY ENERGY
9/16/2002,,,,2199.3,NIFTY FMCG
9/16/2002,,,,15531,NIFTY IT(1)
9/16/2002,,,,15531,NIFTY IT
9/16/2002,,,,947.51,NIFTY MIDCAP 100
9/16/2002,1360,1366.3,1348.05,1350.3,NIFTY NEXT 50
9/16/2002,-,-,-,1008.64,NIFTY PHARMA
9/16/2002,-,-,-,635.68,NIFTY PSE
9/17/2002,710.3,715.1,709.3,713.65,NIFTY 500
9/17/2002,985.75,996.8,985.75,994.9,NIFTY 50
9/17/2002,,,,1063.3,NIFTY BANK
9/17/2002,,,,1425,NIFTY ENERGY
9/17/2002,,,,2202.9,NIFTY FMCG
9/17/2002,,,,16091,NIFTY IT(1)
9/17/2002,,,,16091,NIFTY IT
9/17/2002,,,,953.63,NIFTY MIDCAP 100
9/17/2002,1351.1,1361.15,1345.95,1349.55,NIFTY NEXT 50
9/17/2002,-,-,-,1010.8,NIFTY PHARMA
9/17/2002,-,-,-,630.51,NIFTY PSE
9/18/2002,709.05,711.2,705.6,706.75,NIFTY 500
9/18/2002,994.15,994.15,981.6,983.6,NIFTY 50
9/18/2002,,,,1063.1,NIFTY BANK
9/18/2002,,,,1418.5,NIFTY ENERGY
9/18/2002,,,,2196.4,NIFTY FMCG
9/18/2002,,,,15605,NIFTY IT(1)
9/18/2002,,,,15605,NIFTY IT
9/18/2002,,,,941.36,NIFTY MIDCAP 100
9/18/2002,1348.75,1348.85,1320.35,1322.5,NIFTY NEXT 50
9/18/2002,-,-,-,1007.17,NIFTY PHARMA
9/18/2002,-,-,-,628.61,NIFTY PSE
9/19/2002,706.45,706.95,696.95,700.95,NIFTY 500
9/19/2002,983.45,985.25,970.8,976.05,NIFTY 50
9/19/2002,,,,1060.1,NIFTY BANK
9/19/2002,,,,1414.9,NIFTY ENERGY
9/19/2002,,,,2177,NIFTY FMCG
9/19/2002,,,,15452,NIFTY IT(1)
9/19/2002,,,,15452,NIFTY IT
9/19/2002,,,,930.66,NIFTY MIDCAP 100
9/19/2002,1320.9,1329.5,1303.2,1311.85,NIFTY NEXT 50
9/19/2002,-,-,-,1003.46,NIFTY PHARMA
9/19/2002,-,-,-,625.7,NIFTY PSE
9/20/2002,692.65,700.9,691.05,698.85,NIFTY 500
9/20/2002,975.6,975.6,960.7,969.6,NIFTY 50
9/20/2002,,,,1049,NIFTY BANK
9/20/2002,,,,1420,NIFTY ENERGY
9/20/2002,,,,2154.7,NIFTY FMCG
9/20/2002,,,,15435,NIFTY IT(1)
9/20/2002,,,,15435,NIFTY IT
9/20/2002,,,,930.2,NIFTY MIDCAP 100
9/20/2002,1310.05,1319.75,1294.15,1314.85,NIFTY NEXT 50
9/20/2002,-,-,-,991.29,NIFTY PHARMA
9/20/2002,-,-,-,629.22,NIFTY PSE
9/23/2002,698.95,703.45,697.4,698.25,NIFTY 500
9/23/2002,969.85,974.75,967.35,970.3,NIFTY 50
9/23/2002,,,,1042.6,NIFTY BANK
9/23/2002,,,,1423.1,NIFTY ENERGY
9/23/2002,,,,2151.3,NIFTY FMCG
9/23/2002,,,,15395,NIFTY IT(1)
9/23/2002,,,,15395,NIFTY IT
9/23/2002,,,,927.19,NIFTY MIDCAP 100
9/23/2002,1315.1,1321.05,1303.65,1305.55,NIFTY NEXT 50
9/23/2002,-,-,-,998.7,NIFTY PHARMA
9/23/2002,-,-,-,628.13,NIFTY PSE
9/24/2002,696.35,696.5,692.05,695.05,NIFTY 500
9/24/2002,969.95,969.95,960.2,966.2,NIFTY 50
9/24/2002,,,,1043.7,NIFTY BANK
9/24/2002,,,,1420.7,NIFTY ENERGY
9/24/2002,,,,2163,NIFTY FMCG
9/24/2002,,,,15029,NIFTY IT(1)
9/24/2002,,,,15029,NIFTY IT
9/24/2002,,,,916.15,NIFTY MIDCAP 100
9/24/2002,1309.55,1314.45,1287.9,1289.5,NIFTY NEXT 50
9/24/2002,-,-,-,1007.02,NIFTY PHARMA
9/24/2002,-,-,-,629.02,NIFTY PSE
9/25/2002,692,698.65,691.4,697.8,NIFTY 500
9/25/2002,964.65,971.85,960.5,970.05,NIFTY 50
9/25/2002,,,,1033.4,NIFTY BANK
9/25/2002,,,,1424.3,NIFTY ENERGY
9/25/2002,,,,2157.7,NIFTY FMCG
9/25/2002,,,,15424,NIFTY IT(1)
9/25/2002,,,,15424,NIFTY IT
9/25/2002,,,,918.93,NIFTY MIDCAP 100
9/25/2002,1289,1292.7,1280.6,1290.8,NIFTY NEXT 50
9/25/2002,-,-,-,1013.74,NIFTY PHARMA
9/25/2002,-,-,-,630.32,NIFTY PSE
9/26/2002,700.2,701.6,697.8,698.25,NIFTY 500
9/26/2002,970.1,976.25,968.25,969.9,NIFTY 50
9/26/2002,,,,1028.6,NIFTY BANK
9/26/2002,,,,1423.5,NIFTY ENERGY
9/26/2002,,,,2147.3,NIFTY FMCG
9/26/2002,,,,15535,NIFTY IT(1)
9/26/2002,,,,15535,NIFTY IT
9/26/2002,,,,921.55,NIFTY MIDCAP 100
9/26/2002,1291.05,1299.15,1278.1,1289.65,NIFTY NEXT 50
9/26/2002,-,-,-,1019.26,NIFTY PHARMA
9/26/2002,-,-,-,629.6,NIFTY PSE
9/27/2002,699.4,702.35,698.25,701.65,NIFTY 500
9/27/2002,969.95,978,969.25,976.45,NIFTY 50
9/27/2002,,,,1044.9,NIFTY BANK
9/27/2002,,,,1422.5,NIFTY ENERGY
9/27/2002,,,,2157.5,NIFTY FMCG
9/27/2002,,,,15686,NIFTY IT(1)
9/27/2002,,,,15686,NIFTY IT
9/27/2002,,,,927.1,NIFTY MIDCAP 100
9/27/2002,1289.9,1300,1285.75,1292.65,NIFTY NEXT 50
9/27/2002,-,-,-,1017.67,NIFTY PHARMA
9/27/2002,-,-,-,627.99,NIFTY PSE
9/30/2002,700.1,700.1,689.85,691,NIFTY 500
9/30/2002,976.15,976.15,961.55,963.15,NIFTY 50
9/30/2002,,,,1045.2,NIFTY BANK
9/30/2002,,,,1398.6,NIFTY ENERGY
9/30/2002,,,,2131.2,NIFTY FMCG
9/30/2002,,,,15273,NIFTY IT(1)
9/30/2002,,,,15273,NIFTY IT
9/30/2002,,,,913.4,NIFTY MIDCAP 100
9/30/2002,1284.7,1287.4,1255.2,1257.85,NIFTY NEXT 50
9/30/2002,-,-,-,1012.46,NIFTY PHARMA
9/30/2002,-,-,-,614.17,NIFTY PSE
10/1/2002,689.5,692.6,682.2,685.25,NIFTY 500
10/1/2002,961.15,964.2,950.3,955.2,NIFTY 50
10/1/2002,,,,1046.6,NIFTY BANK
10/1/2002,,,,1385.2,NIFTY ENERGY
10/1/2002,,,,2102.4,NIFTY FMCG
10/1/2002,,,,15267,NIFTY IT(1)
10/1/2002,,,,15267,NIFTY IT
10/1/2002,,,,902.35,NIFTY MIDCAP 100
10/1/2002,1256.95,1266.9,1242.25,1249.55,NIFTY NEXT 50
10/1/2002,-,-,-,1002.96,NIFTY PHARMA
10/1/2002,-,-,-,610.58,NIFTY PSE
10/3/2002,685.9,688.25,682.35,683.45,NIFTY 500
10/3/2002,955.35,957.9,945.8,948.2,NIFTY 50
10/3/2002,,,,1040.4,NIFTY BANK
10/3/2002,,,,1385.7,NIFTY ENERGY
10/3/2002,,,,2087.8,NIFTY FMCG
10/3/2002,,,,15303,NIFTY IT(1)
10/3/2002,,,,15303,NIFTY IT
10/3/2002,,,,899.67,NIFTY MIDCAP 100
10/3/2002,1249.7,1257.45,1249,1249.7,NIFTY NEXT 50
10/3/2002,-,-,-,993.6,NIFTY PHARMA
10/3/2002,-,-,-,615.93,NIFTY PSE
10/4/2002,683.95,686.25,681.35,683.4,NIFTY 500
10/4/2002,948.1,951.8,944.5,948.2,NIFTY 50
10/4/2002,,,,1042.4,NIFTY BANK
